household_key,voucher_recommendation_rank,recommended_item,recommended_item_group,predicted_purchase_score,strongest_purchased_anchor_item,strongest_purchased_anchor_group,anchor_item_similarity,household_eligible_item_count,recommended_item_basket_count,score_method,diversity_relaxed_flag
551,3,HOT DOGS,MEAT-PCKGD,0.2417721889144314,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,87,10921,top_5_filtered_similarity_mean,0
552,1,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,93,17114,top_5_filtered_similarity_mean,0
552,2,VEGETABLES - ALL OTHERS,PRODUCE,0.26587237702181254,ONIONS,PRODUCE,0.29553283050427526,93,16345,top_5_filtered_similarity_mean,0
552,3,PAPER TOWELS,GROCERY,0.22084524917920006,BATH TISSUES,GROCERY,0.31805533572121436,93,10170,top_5_filtered_similarity_mean,0
553,1,FRZN POTATOES,GROCERY,0.20470585261845428,FROZEN PIZZA,GROCERY,0.2140193763716565,186,8110,top_5_filtered_similarity_mean,0
553,2,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,186,4735,top_5_filtered_similarity_mean,0
553,3,HEAT/SERVE,MEAT-PCKGD,0.14208150805587375,BAKED BREAD/BUNS/ROLLS,GROCERY,0.15443474485377376,186,5277,top_5_filtered_similarity_mean,0
554,1,DRY NOODLES/PASTA,GROCERY,0.33401937036796403,PASTA SAUCE,GROCERY,0.5010828360778531,121,14017,top_5_filtered_similarity_mean,0
554,2,LUNCHMEAT,MEAT-PCKGD,0.30792961782186057,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,121,23697,top_5_filtered_similarity_mean,0
554,3,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,121,11320,top_5_filtered_similarity_mean,0
555,1,BAKED BREAD/BUNS/ROLLS,GROCERY,0.41841267797168424,FLUID MILK PRODUCTS,GROCERY,0.4796043164210295,53,60263,top_5_filtered_similarity_mean,0
555,2,TROPICAL FRUIT,PRODUCE,0.3058201857714374,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,53,32466,top_5_filtered_similarity_mean,0
555,3,LUNCHMEAT,MEAT-PCKGD,0.2856647541571401,CHEESE,GROCERY,0.34271792059783834,53,23697,top_5_filtered_similarity_mean,0
556,1,SOFT DRINKS,GROCERY,0.34500519559637993,BAG SNACKS,GROCERY,0.37453996828661845,66,71545,top_5_filtered_similarity_mean,0
556,2,ONIONS,PRODUCE,0.27130131717700495,PEPPERS-ALL,PRODUCE,0.3075117366367512,66,15553,top_5_filtered_similarity_mean,0
556,3,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,66,17114,top_5_filtered_similarity_mean,0
557,1,BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,101,36695,top_5_filtered_similarity_mean,0
557,2,EGGS,GROCERY,0.33182014549843053,FLUID MILK PRODUCTS,GROCERY,0.3929214210952837,101,27866,top_5_filtered_similarity_mean,0
557,3,LUNCHMEAT,MEAT-PCKGD,0.3049414483221692,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,101,23697,top_5_filtered_similarity_mean,0
558,1,FROZEN PIZZA,GROCERY,0.2929942954043147,FRZN MEAT/MEAT DINNERS,GROCERY,0.3133833569227961,105,23142,top_5_filtered_similarity_mean,0
558,2,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.27425501022864407,105,15518,top_5_filtered_similarity_mean,0
558,3,MEAT - MISC,MEAT-PCKGD,0.20098771903766396,BAKED BREAD/BUNS/ROLLS,GROCERY,0.21992499085505302,105,8420,top_5_filtered_similarity_mean,0
559,1,BEEF,MEAT,0.3451314220461449,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,48,36695,top_5_filtered_similarity_mean,0
559,2,EGGS,GROCERY,0.3288199867532747,FLUID MILK PRODUCTS,GROCERY,0.3929214210952837,48,27866,top_5_filtered_similarity_mean,0
559,3,TROPICAL FRUIT,PRODUCE,0.32118960018538384,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,48,32466,top_5_filtered_similarity_mean,0
56,1,FRZN BREAKFAST FOODS,GROCERY,0.19417987606912163,FROZEN PIZZA,GROCERY,0.20076565147032396,176,7303,top_5_filtered_similarity_mean,0
56,2,VALUE ADDED FRUIT,PRODUCE,0.14583896903531615,TROPICAL FRUIT,PRODUCE,0.17245091270414178,176,5847,top_5_filtered_similarity_mean,0
56,3,REFRIGERATED,NUTRITION,0.08613877098560382,ORGANICS FRUIT & VEGETABLES,PRODUCE,0.14636510518384477,176,5167,top_5_filtered_similarity_mean,0
560,1,FRZN BREAKFAST FOODS,GROCERY,0.19417987606912163,FROZEN PIZZA,GROCERY,0.20076565147032396,180,7303,top_5_filtered_similarity_mean,0
560,2,HERBS,PRODUCE,0.16529124150998414,ONIONS,PRODUCE,0.21301152195113746,180,3261,top_5_filtered_similarity_mean,0
560,3,BABY FOODS,DRUG GM,0.13642481073885815,INFANT FORMULA,DRUG GM,0.21580047646989922,180,4230,top_5_filtered_similarity_mean,0
561,1,VEGETABLES - SHELF STABLE,GROCERY,0.3317318168679626,BEEF,MEAT,0.35804043353862086,97,22588,top_5_filtered_similarity_mean,0
561,2,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,97,17114,top_5_filtered_similarity_mean,0
561,3,APPLES,PRODUCE,0.25397193898674997,TROPICAL FRUIT,PRODUCE,0.31575158289636746,97,13210,top_5_filtered_similarity_mean,0
562,1,VEGETABLES - ALL OTHERS,PRODUCE,0.28267885053451364,ONIONS,PRODUCE,0.29553283050427526,128,16345,top_5_filtered_similarity_mean,0
562,2,YOGURT,GROCERY,0.27724396853637334,FLUID MILK PRODUCTS,GROCERY,0.299378740169095,128,17594,top_5_filtered_similarity_mean,0
562,3,CANDY - CHECKLANE,DRUG GM,0.1653029575620248,SOFT DRINKS,GROCERY,0.2028428289656638,128,23239,top_5_filtered_similarity_mean,0
563,1,POTATOES,PRODUCE,0.26947429957855545,BEEF,MEAT,0.2863332507481838,145,15284,top_5_filtered_similarity_mean,0
563,2,BEANS - CANNED GLASS & MW,GROCERY,0.2502438584895924,VEGETABLES - SHELF STABLE,GROCERY,0.3400501483841249,145,9495,top_5_filtered_similarity_mean,0
563,3,BREAKFAST SAUSAGE/SANDWICHES,MEAT-PCKGD,0.24129181378349335,EGGS,GROCERY,0.25885355017337613,145,10971,top_5_filtered_similarity_mean,0
564,1,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,98,11320,top_5_filtered_similarity_mean,0
564,2,BAKED SWEET GOODS,GROCERY,0.263708683466105,BAKED BREAD/BUNS/ROLLS,GROCERY,0.30633371903747186,98,18680,top_5_filtered_similarity_mean,0
564,3,CHICKEN,MEAT,0.2460322150884915,BEEF,MEAT,0.2856478769962882,98,15042,top_5_filtered_similarity_mean,0
565,1,COLD CEREAL,GROCERY,0.3353128912239514,FLUID MILK PRODUCTS,GROCERY,0.40360671489083316,58,25128,top_5_filtered_similarity_mean,0
565,2,LUNCHMEAT,MEAT-PCKGD,0.30792961782186057,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,58,23697,top_5_filtered_similarity_mean,0
565,3,POTATOES,PRODUCE,0.26947429957855545,BEEF,MEAT,0.2863332507481838,58,15284,top_5_filtered_similarity_mean,0
566,1,EGGS,GROCERY,0.3366765410818301,FLUID MILK PRODUCTS,GROCERY,0.3929214210952837,106,27866,top_5_filtered_similarity_mean,0
566,2,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,106,11320,top_5_filtered_similarity_mean,0
566,3,POTATOES,PRODUCE,0.26947429957855545,BEEF,MEAT,0.2863332507481838,106,15284,top_5_filtered_similarity_mean,0
567,1,CONVENIENT BRKFST/WHLSM SNACKS,GROCERY,0.26756147787663664,COLD CEREAL,GROCERY,0.310442902696737,133,13987,top_5_filtered_similarity_mean,0
567,2,APPLES,PRODUCE,0.2522396962151765,TROPICAL FRUIT,PRODUCE,0.31575158289636746,133,13210,top_5_filtered_similarity_mean,0
567,3,BREAKFAST SAUSAGE/SANDWICHES,MEAT-PCKGD,0.24129181378349335,EGGS,GROCERY,0.25885355017337613,133,10971,top_5_filtered_similarity_mean,0
568,1,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,155,11320,top_5_filtered_similarity_mean,0
568,2,LAUNDRY ADDITIVES,GROCERY,0.189558081909108,LAUNDRY DETERGENTS,GROCERY,0.30768662399373053,155,4449,top_5_filtered_similarity_mean,0
568,3,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,155,4735,top_5_filtered_similarity_mean,0
569,1,PASTA SAUCE,GROCERY,0.31994101637596967,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,175,11722,top_5_filtered_similarity_mean,0
569,2,DINNER SAUSAGE,MEAT-PCKGD,0.2163678882242317,BAKED BREAD/BUNS/ROLLS,GROCERY,0.24126544762187957,175,9863,top_5_filtered_similarity_mean,0
569,3,SALADS/DIPS,DELI,0.1430545098429076,DELI MEATS,DELI,0.16129122631854456,175,6019,top_5_filtered_similarity_mean,0
57,1,DINNER MXS:DRY,GROCERY,0.2875353470273568,VEGETABLES - SHELF STABLE,GROCERY,0.29710493646232883,135,13302,top_5_filtered_similarity_mean,0
57,2,APPLES,PRODUCE,0.25397193898674997,TROPICAL FRUIT,PRODUCE,0.31575158289636746,135,13210,top_5_filtered_similarity_mean,0
57,3,PORK,MEAT,0.24791236641649245,BEEF,MEAT,0.3058265786268862,135,12371,top_5_filtered_similarity_mean,0
570,1,DRY NOODLES/PASTA,GROCERY,0.33401937036796403,PASTA SAUCE,GROCERY,0.5010828360778531,99,14017,top_5_filtered_similarity_mean,0
570,2,PEPPERS-ALL,PRODUCE,0.2445098339722407,ONIONS,PRODUCE,0.3075117366367512,99,8220,top_5_filtered_similarity_mean,0
570,3,DINNER SAUSAGE,MEAT-PCKGD,0.2163678882242317,BAKED BREAD/BUNS/ROLLS,GROCERY,0.24126544762187957,99,9863,top_5_filtered_similarity_mean,0
571,1,EGGS,GROCERY,0.3366765410818301,FLUID MILK PRODUCTS,GROCERY,0.3929214210952837,97,27866,top_5_filtered_similarity_mean,0
571,2,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,97,17114,top_5_filtered_similarity_mean,0
571,3,ONIONS,PRODUCE,0.2664862776768976,POTATOES,PRODUCE,0.28343653913621447,97,15553,top_5_filtered_similarity_mean,0
572,1,EGGS,GROCERY,0.3366765410818301,FLUID MILK PRODUCTS,GROCERY,0.3929214210952837,90,27866,top_5_filtered_similarity_mean,0
572,2,CHICKEN,MEAT,0.2460322150884915,BEEF,MEAT,0.2856478769962882,90,15042,top_5_filtered_similarity_mean,0
572,3,HOT DOGS,MEAT-PCKGD,0.24085605111444286,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,90,10921,top_5_filtered_similarity_mean,0
573,1,MEAT - SHELF STABLE,GROCERY,0.2842553632575912,DINNER MXS:DRY,GROCERY,0.3028661333919106,139,13797,top_5_filtered_similarity_mean,0
573,2,GRAPES,PRODUCE,0.21696833576792668,TROPICAL FRUIT,PRODUCE,0.2604548275599293,139,10107,top_5_filtered_similarity_mean,0
573,3,MEAT - MISC,MEAT-PCKGD,0.20098771903766396,BAKED BREAD/BUNS/ROLLS,GROCERY,0.21992499085505302,139,8420,top_5_filtered_similarity_mean,0
574,1,REFRGRATD DOUGH PRODUCTS,GROCERY,0.25197812244718637,CHEESE,GROCERY,0.2857321131737907,143,14118,top_5_filtered_similarity_mean,0
574,2,BACON,MEAT-PCKGD,0.2488796177918003,EGGS,GROCERY,0.2782867893324901,143,10864,top_5_filtered_similarity_mean,0
574,3,VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,143,10708,top_5_filtered_similarity_mean,0
575,1,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,191,4735,top_5_filtered_similarity_mean,0
575,2,MOLASSES/SYRUP/PANCAKE MIXS,GROCERY,0.15814672013601264,FRZN BREAKFAST FOODS,GROCERY,0.17370331009047052,191,4511,top_5_filtered_similarity_mean,0
575,3,DRIED FRUIT,NUTRITION,0.07930215635168766,FRUIT - SHELF STABLE,GROCERY,0.13777573871269339,191,3013,top_5_filtered_similarity_mean,0
576,1,PASTA SAUCE,GROCERY,0.3164439990695901,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,161,11722,top_5_filtered_similarity_mean,0
576,2,POTATOES,PRODUCE,0.26947429957855545,BEEF,MEAT,0.2863332507481838,161,15284,top_5_filtered_similarity_mean,0
576,3,BACON,MEAT-PCKGD,0.2458821229282068,EGGS,GROCERY,0.2782867893324901,161,10864,top_5_filtered_similarity_mean,0
577,1,HISPANIC,GROCERY,0.2676978453356336,CHEESE,GROCERY,0.30803595202412537,162,14255,top_5_filtered_similarity_mean,0
577,2,BACON,MEAT-PCKGD,0.2488796177918003,EGGS,GROCERY,0.2782867893324901,162,10864,top_5_filtered_similarity_mean,0
577,3,PEPPERS-ALL,PRODUCE,0.2445098339722407,ONIONS,PRODUCE,0.3075117366367512,162,8220,top_5_filtered_similarity_mean,0
578,1,POTATOES,PRODUCE,0.26947429957855545,BEEF,MEAT,0.2863332507481838,149,15284,top_5_filtered_similarity_mean,0
578,2,BEANS - CANNED GLASS & MW,GROCERY,0.25488649197794444,VEGETABLES - SHELF STABLE,GROCERY,0.3400501483841249,149,9495,top_5_filtered_similarity_mean,0
578,3,PORK,MEAT,0.24791236641649245,BEEF,MEAT,0.3058265786268862,149,12371,top_5_filtered_similarity_mean,0
579,1,DRY NOODLES/PASTA,GROCERY,0.33401937036796403,PASTA SAUCE,GROCERY,0.5010828360778531,47,14017,top_5_filtered_similarity_mean,0
579,2,TROPICAL FRUIT,PRODUCE,0.3204866822635123,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,47,32466,top_5_filtered_similarity_mean,0
579,3,DELI MEATS,DELI,0.2627207807279318,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,47,17114,top_5_filtered_similarity_mean,0
58,1,FRUIT - SHELF STABLE,GROCERY,0.2689146813172519,VEGETABLES - SHELF STABLE,GROCERY,0.30687765908382175,181,13295,top_5_filtered_similarity_mean,0
58,2,PORK,MEAT,0.24791236641649245,BEEF,MEAT,0.3058265786268862,181,12371,top_5_filtered_similarity_mean,0
58,3,HOT DOGS,MEAT-PCKGD,0.24526581554569193,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,181,10921,top_5_filtered_similarity_mean,0
580,1,BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,66,36695,top_5_filtered_similarity_mean,0
580,2,COLD CEREAL,GROCERY,0.3304005559615025,FLUID MILK PRODUCTS,GROCERY,0.40360671489083316,66,25128,top_5_filtered_similarity_mean,0
580,3,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,66,17114,top_5_filtered_similarity_mean,0
581,1,DINNER MXS:DRY,GROCERY,0.292148262461851,MEAT - SHELF STABLE,GROCERY,0.3028661333919106,153,13302,top_5_filtered_similarity_mean,0
581,2,PORK,MEAT,0.24791236641649245,BEEF,MEAT,0.3058265786268862,153,12371,top_5_filtered_similarity_mean,0
581,3,VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,153,10708,top_5_filtered_similarity_mean,0
582,1,DINNER MXS:DRY,GROCERY,0.292148262461851,MEAT - SHELF STABLE,GROCERY,0.3028661333919106,157,13302,top_5_filtered_similarity_mean,0
582,2,DINNER SAUSAGE,MEAT-PCKGD,0.2163678882242317,BAKED BREAD/BUNS/ROLLS,GROCERY,0.24126544762187957,157,9863,top_5_filtered_similarity_mean,0
582,3,DEODORANTS,DRUG GM,0.12180060701726765,SHAVING CARE PRODUCTS,DRUG GM,0.16401408387775565,157,4251,top_5_filtered_similarity_mean,0
583,1,VEGETABLES - ALL OTHERS,PRODUCE,0.27492996961479943,ONIONS,PRODUCE,0.29553283050427526,140,16345,top_5_filtered_similarity_mean,0
583,2,BEANS - CANNED GLASS & MW,GROCERY,0.25488649197794444,VEGETABLES - SHELF STABLE,GROCERY,0.3400501483841249,140,9495,top_5_filtered_similarity_mean,0
583,3,CHICKEN,MEAT,0.24823073037344917,BEEF,MEAT,0.2856478769962882,140,15042,top_5_filtered_similarity_mean,0
584,1,VEGETABLES - SHELF STABLE,GROCERY,0.3370680022162481,BEEF,MEAT,0.35804043353862086,69,22588,top_5_filtered_similarity_mean,0
584,2,TROPICAL FRUIT,PRODUCE,0.3256148474533174,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,69,32466,top_5_filtered_similarity_mean,0
584,3,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,69,17114,top_5_filtered_similarity_mean,0
585,1,BEEF,MEAT,0.3451314220461449,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,77,36695,top_5_filtered_similarity_mean,0
585,2,COLD CEREAL,GROCERY,0.3353128912239514,FLUID MILK PRODUCTS,GROCERY,0.40360671489083316,77,25128,top_5_filtered_similarity_mean,0
585,3,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,77,11320,top_5_filtered_similarity_mean,0
586,1,TOMATOES,PRODUCE,0.2800155158374485,VEGETABLES SALAD,PRODUCE,0.3217203886769275,152,15256,top_5_filtered_similarity_mean,0
586,2,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,152,11320,top_5_filtered_similarity_mean,0
586,3,BEANS - CANNED GLASS & MW,GROCERY,0.25488649197794444,VEGETABLES - SHELF STABLE,GROCERY,0.3400501483841249,152,9495,top_5_filtered_similarity_mean,0
587,1,BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,48,36695,top_5_filtered_similarity_mean,0
587,2,DRY NOODLES/PASTA,GROCERY,0.32687840529255646,PASTA SAUCE,GROCERY,0.5010828360778531,48,14017,top_5_filtered_similarity_mean,0
587,3,LUNCHMEAT,MEAT-PCKGD,0.3049414483221692,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,48,23697,top_5_filtered_similarity_mean,0
588,1,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,184,11320,top_5_filtered_similarity_mean,0
588,2,VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,184,10708,top_5_filtered_similarity_mean,0
588,3,DRY SAUCES/GRAVY,GROCERY,0.22825558527576656,VEGETABLES - SHELF STABLE,GROCERY,0.28639110921850763,184,6488,top_5_filtered_similarity_mean,0
589,1,VEGETABLES - SHELF STABLE,GROCERY,0.3317318168679626,BEEF,MEAT,0.35804043353862086,53,22588,top_5_filtered_similarity_mean,0
589,2,LUNCHMEAT,MEAT-PCKGD,0.30792961782186057,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,53,23697,top_5_filtered_similarity_mean,0
589,3,ONIONS,PRODUCE,0.259263583622521,TOMATOES,PRODUCE,0.27460784585318015,53,15553,top_5_filtered_similarity_mean,0
59,1,DINNER MXS:DRY,GROCERY,0.292148262461851,MEAT - SHELF STABLE,GROCERY,0.3028661333919106,120,13302,top_5_filtered_similarity_mean,0
59,2,APPLES,PRODUCE,0.25397193898674997,TROPICAL FRUIT,PRODUCE,0.31575158289636746,120,13210,top_5_filtered_similarity_mean,0
59,3,FROZEN MEAT,MEAT-PCKGD,0.20665363864607095,FROZEN PIZZA,GROCERY,0.22280977700770946,120,8209,top_5_filtered_similarity_mean,0
590,1,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,130,17114,top_5_filtered_similarity_mean,0
590,2,APPLES,PRODUCE,0.2522396962151765,TROPICAL FRUIT,PRODUCE,0.31575158289636746,130,13210,top_5_filtered_similarity_mean,0
590,3,MEAT - MISC,MEAT-PCKGD,0.20098771903766396,BAKED BREAD/BUNS/ROLLS,GROCERY,0.21992499085505302,130,8420,top_5_filtered_similarity_mean,0
591,1,GRAPES,PRODUCE,0.21696833576792668,TROPICAL FRUIT,PRODUCE,0.2604548275599293,185,10107,top_5_filtered_similarity_mean,0
591,2,DOG FOODS,GROCERY,0.14008933423166348,PET CARE SUPPLIES,GROCERY,0.17876906300742443,185,7109,top_5_filtered_similarity_mean,0
591,3,REFRIGERATED,NUTRITION,0.057021836568842944,ORGANICS FRUIT & VEGETABLES,PRODUCE,0.14636510518384477,185,5167,top_5_filtered_similarity_mean,0
592,1,SOUP,GROCERY,0.32200441264446633,VEGETABLES - SHELF STABLE,GROCERY,0.3347097120331105,90,23576,top_5_filtered_similarity_mean,0
592,2,ONIONS,PRODUCE,0.28630108808397214,PEPPERS-ALL,PRODUCE,0.3075117366367512,90,15553,top_5_filtered_similarity_mean,0
592,3,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,90,11320,top_5_filtered_similarity_mean,0
593,1,FROZEN PIZZA,GROCERY,0.28325908633334684,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2913419863036041,93,23142,top_5_filtered_similarity_mean,0
593,2,BACON,MEAT-PCKGD,0.2458821229282068,EGGS,GROCERY,0.2782867893324901,93,10864,top_5_filtered_similarity_mean,0
593,3,PEPPERS-ALL,PRODUCE,0.2445098339722407,ONIONS,PRODUCE,0.3075117366367512,93,8220,top_5_filtered_similarity_mean,0
594,1,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,130,11320,top_5_filtered_similarity_mean,0
594,2,VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,130,10708,top_5_filtered_similarity_mean,0
594,3,PAPER TOWELS,GROCERY,0.22084524917920006,BATH TISSUES,GROCERY,0.31805533572121436,130,10170,top_5_filtered_similarity_mean,0
595,1,COOKIES/CONES,GROCERY,0.2570404838344838,BAKED BREAD/BUNS/ROLLS,GROCERY,0.27011272940365044,140,17104,top_5_filtered_similarity_mean,0
595,2,CITRUS,PRODUCE,0.212824922576905,TROPICAL FRUIT,PRODUCE,0.25213673533062303,140,10110,top_5_filtered_similarity_mean,0
595,3,ORAL HYGIENE PRODUCTS,DRUG GM,0.1401202728635536,FLUID MILK PRODUCTS,GROCERY,0.15691027963186316,140,7794,top_5_filtered_similarity_mean,0
596,1,PASTA SAUCE,GROCERY,0.31994101637596967,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,121,11722,top_5_filtered_similarity_mean,0
596,2,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,121,11320,top_5_filtered_similarity_mean,0
596,3,BREAKFAST SAUSAGE/SANDWICHES,MEAT-PCKGD,0.24129181378349335,EGGS,GROCERY,0.25885355017337613,121,10971,top_5_filtered_similarity_mean,0
597,1,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,148,11320,top_5_filtered_similarity_mean,0
597,2,LAUNDRY ADDITIVES,GROCERY,0.189558081909108,LAUNDRY DETERGENTS,GROCERY,0.30768662399373053,148,4449,top_5_filtered_similarity_mean,0
597,3,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,148,4735,top_5_filtered_similarity_mean,0
598,1,FROZEN PIZZA,GROCERY,0.2929942954043147,FRZN MEAT/MEAT DINNERS,GROCERY,0.3133833569227961,130,23142,top_5_filtered_similarity_mean,0
598,2,APPLES,PRODUCE,0.25397193898674997,TROPICAL FRUIT,PRODUCE,0.31575158289636746,130,13210,top_5_filtered_similarity_mean,0
598,3,HOT DOGS,MEAT-PCKGD,0.24526581554569193,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,130,10921,top_5_filtered_similarity_mean,0
599,1,BAG SNACKS,GROCERY,0.35487381012469665,BAKED BREAD/BUNS/ROLLS,GROCERY,0.38992314376473686,63,41975,top_5_filtered_similarity_mean,0
599,2,LUNCHMEAT,MEAT-PCKGD,0.30303306811148095,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,63,23697,top_5_filtered_similarity_mean,0
599,3,POTATOES,PRODUCE,0.2672509085689281,BEEF,MEAT,0.2863332507481838,63,15284,top_5_filtered_similarity_mean,0
6,1,DINNER MXS:DRY,GROCERY,0.292148262461851,MEAT - SHELF STABLE,GROCERY,0.3028661333919106,147,13302,top_5_filtered_similarity_mean,0
6,2,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,147,11320,top_5_filtered_similarity_mean,0
6,3,BACON,MEAT-PCKGD,0.2458821229282068,EGGS,GROCERY,0.2782867893324901,147,10864,top_5_filtered_similarity_mean,0
60,1,EGGS,GROCERY,0.33766970667012874,FLUID MILK PRODUCTS,GROCERY,0.3929214210952837,56,27866,top_5_filtered_similarity_mean,0
60,2,TROPICAL FRUIT,PRODUCE,0.3341009717543916,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,56,32466,top_5_filtered_similarity_mean,0
60,3,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,56,17114,top_5_filtered_similarity_mean,0
600,1,LUNCHMEAT,MEAT-PCKGD,0.30792961782186057,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,151,23697,top_5_filtered_similarity_mean,0
600,2,YOGURT,GROCERY,0.27724396853637334,FLUID MILK PRODUCTS,GROCERY,0.299378740169095,151,17594,top_5_filtered_similarity_mean,0
600,3,VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,151,10708,top_5_filtered_similarity_mean,0
601,1,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,151,17114,top_5_filtered_similarity_mean,0
601,2,DRY SAUCES/GRAVY,GROCERY,0.22825558527576656,VEGETABLES - SHELF STABLE,GROCERY,0.28639110921850763,151,6488,top_5_filtered_similarity_mean,0
601,3,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,151,4735,top_5_filtered_similarity_mean,0
602,1,PASTA SAUCE,GROCERY,0.31994101637596967,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,95,11722,top_5_filtered_similarity_mean,0
602,2,TOMATOES,PRODUCE,0.2800155158374485,VEGETABLES SALAD,PRODUCE,0.3217203886769275,95,15256,top_5_filtered_similarity_mean,0
